score_id,student_id,school_year,semester,exam_period,subject_name,subject_cat,raw_score,grade,credit_hours,z_score
1290,41,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
1291,41,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
1292,41,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
1293,41,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
1294,41,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
1295,41,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
1296,41,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
1297,41,,2-1-중간,,국어,공통,100.0,,4.0,
1298,41,,2-1-중간,,수학,공통,100.0,,4.0,
1299,41,,2-1-중간,,영어,공통,100.0,,4.0,
1300,41,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1301,41,,2-1-기말,,국어,공통,100.0,,4.0,
1302,41,,2-1-기말,,수학,공통,100.0,,4.0,
1303,41,,2-1-기말,,영어,공통,100.0,,4.0,
1304,41,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1305,41,,3-1-중간,,국어,공통,100.0,,4.0,
1306,41,,3-1-중간,,수학,공통,100.0,,4.0,
1307,41,,3-1-중간,,영어,공통,100.0,,4.0,
1308,41,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1309,41,,3-1-기말,,국어,공통,100.0,,4.0,
1310,41,,3-1-기말,,수학,공통,100.0,,4.0,
1311,41,,3-1-기말,,영어,공통,100.0,,4.0,
1312,41,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1313,42,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
1314,42,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1315,42,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1316,42,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1317,42,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
1318,42,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
1319,42,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1320,42,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1321,42,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1322,42,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1323,42,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
1324,42,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1325,42,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1326,42,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1327,42,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1328,42,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1329,42,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
1330,42,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
1331,42,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
1332,42,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1333,42,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1334,42,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
1335,42,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
1336,42,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1337,42,,3-1-중간,,국어,공통,100.0,,4.0,
1338,42,,3-1-중간,,수학,공통,100.0,,4.0,
1339,42,,3-1-중간,,영어,공통,100.0,,4.0,
1340,42,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1341,42,,3-1-기말,,국어,공통,100.0,,4.0,
1342,42,,3-1-기말,,수학,공통,100.0,,4.0,
1343,42,,3-1-기말,,영어,공통,100.0,,4.0,
1344,42,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1345,43,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1346,43,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
1347,43,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
1348,43,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1349,43,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1350,43,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
1351,43,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1352,43,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1353,43,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1354,43,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1355,43,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1356,43,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1357,43,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1358,43,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
1359,43,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
1360,43,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1361,43,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
1362,43,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
1363,43,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
1364,43,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1365,43,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
1366,43,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
1367,43,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1368,43,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1369,43,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
1370,43,,3-1-중간,,수학,공통,79.0,3,4.0,0.37
1371,43,,3-1-중간,,영어,공통,68.0,4,4.0,-0.808
1372,43,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1373,43,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
1374,43,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
1375,43,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
1376,43,,3-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1377,44,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1378,44,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1379,44,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
1380,44,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1381,44,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1382,44,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1383,44,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1384,44,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1385,44,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1386,44,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
1387,44,,1-2-중간,,영어,공통,57.0,5,4.0,-1.962
1388,44,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1389,44,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1390,44,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1391,44,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1392,44,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1393,44,,2-1-중간,,국어,공통,100.0,,4.0,
1394,44,,2-1-중간,,수학,공통,100.0,,4.0,
1395,44,,2-1-중간,,영어,공통,100.0,,4.0,
1396,44,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1397,44,,2-1-기말,,국어,공통,100.0,,4.0,
1398,44,,2-1-기말,,수학,공통,100.0,,4.0,
1399,44,,2-1-기말,,영어,공통,100.0,,4.0,
1400,44,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1401,44,,3-1-중간,,국어,공통,100.0,,4.0,
1402,44,,3-1-중간,,수학,공통,100.0,,4.0,
1403,44,,3-1-중간,,영어,공통,100.0,,4.0,
1404,44,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1405,44,,3-1-기말,,국어,공통,100.0,,4.0,
1406,44,,3-1-기말,,수학,공통,100.0,,4.0,
1407,44,,3-1-기말,,영어,공통,100.0,,4.0,
1408,44,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1409,45,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1410,45,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1411,45,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
1412,45,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1413,45,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1414,45,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1415,45,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1416,45,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1417,45,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1418,45,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
1419,45,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1420,45,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1421,45,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1422,45,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1423,45,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1424,45,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1425,45,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
1426,45,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
1427,45,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
1428,45,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1429,45,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1430,45,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
1431,45,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1432,45,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1433,45,,3-1-중간,,국어,공통,100.0,,4.0,
1434,45,,3-1-중간,,수학,공통,100.0,,4.0,
1435,45,,3-1-중간,,영어,공통,100.0,,4.0,
1436,45,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1437,45,,3-1-기말,,국어,공통,100.0,,4.0,
1438,45,,3-1-기말,,수학,공통,100.0,,4.0,
1439,45,,3-1-기말,,영어,공통,100.0,,4.0,
1440,45,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1441,46,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1442,46,,1-1-중간,,수학,공통,57.0,5,4.0,-1.946
1443,46,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
1444,46,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1445,46,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1446,46,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1447,46,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1448,46,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1449,46,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1450,46,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
1451,46,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1452,46,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1453,46,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1454,46,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1455,46,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1456,46,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1457,46,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
1458,46,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
1459,46,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
1460,46,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1461,46,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1462,46,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
1463,46,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1464,46,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1465,46,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
1466,46,,3-1-중간,,수학,공통,68.0,4,4.0,-0.788
1467,46,,3-1-중간,,영어,공통,68.0,4,4.0,-0.808
1468,46,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1469,46,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
1470,46,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
1471,46,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
1472,46,,3-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1473,47,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1474,47,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1475,47,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
1476,47,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1477,47,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1478,47,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1479,47,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1480,47,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1481,47,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1482,47,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
1483,47,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1484,47,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1485,47,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1486,47,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1487,47,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1488,47,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1489,47,,2-1-중간,,국어,공통,100.0,,4.0,
1490,47,,2-1-중간,,수학,공통,100.0,,4.0,
1491,47,,2-1-중간,,영어,공통,100.0,,4.0,
1492,47,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1493,47,,2-1-기말,,국어,공통,100.0,,4.0,
1494,47,,2-1-기말,,수학,공통,100.0,,4.0,
1495,47,,2-1-기말,,영어,공통,100.0,,4.0,
1496,47,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1497,47,,3-1-중간,,국어,공통,100.0,,4.0,
1498,47,,3-1-중간,,수학,공통,100.0,,4.0,
1499,47,,3-1-중간,,영어,공통,100.0,,4.0,
1500,47,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1501,47,,3-1-기말,,국어,공통,100.0,,4.0,
1502,47,,3-1-기말,,수학,공통,100.0,,4.0,
1503,47,,3-1-기말,,영어,공통,100.0,,4.0,
1504,47,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1505,48,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
1506,48,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
1507,48,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
1508,48,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
1509,48,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
1510,48,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
1511,48,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
1512,48,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1513,48,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
1514,48,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
1515,48,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
1516,48,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1517,48,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
1518,48,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
1519,48,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
1520,48,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1521,48,,2-1-중간,,국어,공통,90.0,2,4.0,1.549
1522,48,,2-1-중간,,수학,공통,90.0,2,4.0,1.529
1523,48,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
1524,48,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1525,48,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
1526,48,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
1527,48,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
1528,48,,2-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
1529,48,,3-1-중간,,국어,공통,100.0,,4.0,
1530,48,,3-1-중간,,수학,공통,100.0,,4.0,
1531,48,,3-1-중간,,영어,공통,100.0,,4.0,
1532,48,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1533,48,,3-1-기말,,국어,공통,100.0,,4.0,
1534,48,,3-1-기말,,수학,공통,100.0,,4.0,
1535,48,,3-1-기말,,영어,공통,100.0,,4.0,
1536,48,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1537,49,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
1538,49,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
1539,49,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1540,49,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1541,49,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1542,49,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1543,49,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1544,49,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1545,49,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1546,49,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1547,49,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1548,49,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1549,49,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1550,49,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
1551,49,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1552,49,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1553,49,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
1554,49,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
1555,49,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
1556,49,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1557,49,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1558,49,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
1559,49,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1560,49,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1561,49,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
1562,49,,3-1-중간,,수학,공통,79.0,3,4.0,0.37
1563,49,,3-1-중간,,영어,공통,79.0,3,4.0,0.346
1564,49,,3-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1565,49,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
1566,49,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
1567,49,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
1568,49,,3-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1569,50,,1-1-중간,,국어,공통,57.0,5,4.0,-2.049
1570,50,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1571,50,,1-1-중간,,영어,공통,57.0,5,4.0,-1.962
1572,50,,1-1-중간,,사회탐구,탐구,57.0,5,3.0,-1.936
1573,50,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1574,50,,1-1-기말,,수학,공통,57.0,5,4.0,-1.946
1575,50,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1576,50,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1577,50,,1-2-중간,,국어,공통,57.0,5,4.0,-2.049
1578,50,,1-2-중간,,수학,공통,57.0,5,4.0,-1.946
1579,50,,1-2-중간,,영어,공통,57.0,5,4.0,-1.962
1580,50,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1581,50,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1582,50,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1583,50,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1584,50,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1585,50,,2-1-중간,,국어,공통,100.0,,4.0,
1586,50,,2-1-중간,,수학,공통,100.0,,4.0,
1587,50,,2-1-중간,,영어,공통,100.0,,4.0,
1588,50,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1589,50,,2-1-기말,,국어,공통,100.0,,4.0,
1590,50,,2-1-기말,,수학,공통,100.0,,4.0,
1591,50,,2-1-기말,,영어,공통,100.0,,4.0,
1592,50,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1593,50,,3-1-중간,,국어,공통,100.0,,4.0,
1594,50,,3-1-중간,,수학,공통,100.0,,4.0,
1595,50,,3-1-중간,,영어,공통,100.0,,4.0,
1596,50,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1597,50,,3-1-기말,,국어,공통,100.0,,4.0,
1598,50,,3-1-기말,,수학,공통,100.0,,4.0,
1599,50,,3-1-기말,,영어,공통,100.0,,4.0,
1600,50,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1601,51,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
1602,51,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
1603,51,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1604,51,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1605,51,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
1606,51,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
1607,51,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
1608,51,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1609,51,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1610,51,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1611,51,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
1612,51,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1613,51,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
1614,51,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
1615,51,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
1616,51,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1617,51,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
1618,51,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
1619,51,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
1620,51,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1621,51,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
1622,51,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
1623,51,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
1624,51,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1625,51,,3-1-중간,,국어,공통,100.0,,4.0,
1626,51,,3-1-중간,,수학,공통,100.0,,4.0,
1627,51,,3-1-중간,,영어,공통,100.0,,4.0,
1628,51,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1629,51,,3-1-기말,,국어,공통,100.0,,4.0,
1630,51,,3-1-기말,,수학,공통,100.0,,4.0,
1631,51,,3-1-기말,,영어,공통,100.0,,4.0,
1632,51,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1633,52,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
1634,52,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1635,52,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1636,52,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1637,52,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
1638,52,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
1639,52,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
1640,52,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1641,52,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1642,52,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1643,52,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
1644,52,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1645,52,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
1646,52,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
1647,52,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1648,52,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1649,52,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
1650,52,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
1651,52,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
1652,52,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1653,52,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1654,52,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
1655,52,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1656,52,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1657,52,,3-1-중간,,국어,공통,79.0,3,4.0,0.35
1658,52,,3-1-중간,,수학,공통,79.0,3,4.0,0.37
1659,52,,3-1-중간,,영어,공통,79.0,3,4.0,0.346
1660,52,,3-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1661,52,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
1662,52,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
1663,52,,3-1-기말,,영어,공통,79.0,3,4.0,0.346
1664,52,,3-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1665,53,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1666,53,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
1667,53,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1668,53,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1669,53,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
1670,53,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
1671,53,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
1672,53,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1673,53,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1674,53,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1675,53,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
1676,53,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1677,53,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
1678,53,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
1679,53,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
1680,53,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1681,53,,2-1-중간,,국어,공통,100.0,,4.0,
1682,53,,2-1-중간,,수학,공통,100.0,,4.0,
1683,53,,2-1-중간,,영어,공통,100.0,,4.0,
1684,53,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1685,53,,2-1-기말,,국어,공통,100.0,,4.0,
1686,53,,2-1-기말,,수학,공통,100.0,,4.0,
1687,53,,2-1-기말,,영어,공통,100.0,,4.0,
1688,53,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1689,53,,3-1-중간,,국어,공통,100.0,,4.0,
1690,53,,3-1-중간,,수학,공통,100.0,,4.0,
1691,53,,3-1-중간,,영어,공통,100.0,,4.0,
1692,53,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1693,53,,3-1-기말,,국어,공통,100.0,,4.0,
1694,53,,3-1-기말,,수학,공통,100.0,,4.0,
1695,53,,3-1-기말,,영어,공통,100.0,,4.0,
